order_id,order_date,customer_id,category,region,channel,quantity,unit_price,discount_rate,returned,delivery_days,rating
O00592,2025-07-05,C0103,Food,Seoul,Web,1,21300.0,0.0,0,3.0,4.0
O00593,2025-05-08,C0223,Electronics,Daejeon,App,1,164900.0,0.1,0,6.0,3.0
O00594,2025-09-05,C0012,Books,Daejeon,Web,4,21400.0,0.05,0,1.0,5.0
O00595,2025-01-04,C0170,Food,Incheon,Web,1,19800.0,0.1,0,6.0,3.0
O00596,2025-04-26,C0149,Food,Seoul,App,1,17300.0,0.3,0,7.0,3.0
O00597,2025-10-18,C0167,Fashion,Daejeon,App,1,49800.0,0.0,0,1.0,4.0
O00598,2025-09-20,C0038,Fashion,Busan,App,1,57200.0,0.2,0,5.0,3.0
O00599,2025-12-27,C0286,Home,Daejeon,App,3,45600.0,0.1,1,4.0,5.0
O00600,2025-09-14,C0072,Food,Daejeon,App,2,22900.0,0.1,0,1.0,4.0
O00601,2025-07-17,C0204,Food,Daejeon,Web,1,18300.0,0.05,0,3.0,4.0
O00602,2025-11-07,C0225,Food,Daegu,Web,1,14100.0,0.0,0,6.0,4.0
O00603,2025-12-09,C0104,Books,Daegu,App,1,17600.0,0.0,0,7.0,4.0
O00604,2025-10-26,C0040,Books,Incheon,Web,1,13000.0,0.3,0,3.0,5.0
O00605,2025-12-23,C0090,Food,Seoul,App,3,13400.0,0.1,1,1.0,5.0
O00606,2025-11-11,C0243,Fashion,Busan,Web,2,47200.0,0.05,0,2.0,5.0
O00607,2025-12-01,C0272,Home,Daegu,Web,1,40600.0,0.05,0,6.0,5.0
O00608,2025-02-17,C0282,Home,Daejeon,Web,2,45400.0,0.0,0,4.0,4.0
O00609,2025-10-31,C0068,Food,Incheon,Web,1,22500.0,0.0,0,4.0,3.0
O00610,2025-07-02,C0182,Books,Daegu,Web,2,20800.0,0.1,0,1.0,4.0
O00611,2025-08-17,C0046,Fashion,Seoul,App,1,55400.0,0.05,0,6.0,4.0
O00612,2025-09-28,C0214,Home,,Web,2,41700.0,0.1,0,4.0,3.0
O00613,2025-12-25,C0125,Electronics,Incheon,App,1,84900.0,0.1,0,4.0,5.0
O00614,2025-12-28,C0215,Food,Daejeon,App,4,20500.0,0.1,0,6.0,3.0
O00615,2025-04-30,C0206,Home,Busan,App,1,27500.0,0.2,0,4.0,
O00616,2025-10-31,C0298,Home,,App,1,25900.0,0.0,0,7.0,4.0
O00617,2025-11-04,C0147,Home,Busan,Web,1,28300.0,0.1,1,4.0,4.0
O00618,2025-05-24,C0103,Fashion,Seoul,Web,1,57400.0,0.1,0,3.0,4.0
O00619,2025-02-21,C0159,Home,Incheon,Web,2,42700.0,0.0,0,7.0,4.0
O00620,2025-01-17,C0049,Food,Daegu,App,2,24600.0,0.0,0,5.0,3.0
O00621,2025-11-10,C0034,Fashion,Daejeon,App,2,62300.0,0.0,0,6.0,3.0
O00622,2025-07-22,C0156,Electronics,Daejeon,Web,1,159000.0,0.0,0,2.0,5.0
O00623,2025-12-28,C0248,Fashion,Seoul,App,2,35700.0,0.05,0,5.0,4.0
O00624,2025-07-12,C0160,Electronics,Busan,App,2,157800.0,0.0,1,4.0,5.0
O00625,2025-12-26,C0235,Fashion,Busan,App,1,57900.0,0.1,0,1.0,3.0
O00626,2025-06-20,C0054,Food,Busan,App,1,23600.0,0.0,0,2.0,3.0
O00627,2025-11-14,C0135,Electronics,Daejeon,App,1,96700.0,0.0,0,7.0,4.0
O00628,2025-02-05,C0184,Food,,App,1,14100.0,0.0,0,4.0,5.0
O00629,2025-08-18,C0105,Fashion,Seoul,App,2,60600.0,0.0,1,6.0,3.0
O00630,2025-11-16,C0005,Books,Daejeon,Web,3,13100.0,0.3,0,2.0,5.0
O00631,2025-12-14,C0023,Food,Daejeon,Web,2,17200.0,0.0,0,2.0,5.0
O00632,2025-11-21,C0279,Fashion,Busan,App,1,45900.0,0.0,0,7.0,3.0
O00633,2025-01-16,C0182,Home,Busan,App,2,27500.0,0.0,0,3.0,4.0
O00634,2025-06-04,C0080,Electronics,Incheon,App,2,85700.0,0.05,0,7.0,3.0
O00635,2025-01-21,C0078,Electronics,Incheon,App,1,167500.0,0.1,0,6.0,4.0
O00636,2025-02-15,C0012,Books,Daejeon,Web,3,21000.0,0.1,0,3.0,3.0
O00637,2025-10-07,C0284,Books,Incheon,App,1,21400.0,0.05,0,7.0,3.0
O00638,2025-10-23,C0033,Electronics,Seoul,Web,1,107900.0,0.1,0,6.0,3.0
O00639,2025-11-09,C0228,Fashion,Incheon,App,1,38400.0,0.05,1,1.0,5.0
O00640,2025-12-01,C0073,Electronics,Incheon,App,1,119800.0,0.2,0,,5.0
O00641,2025-11-02,C0101,Fashion,Incheon,Web,3,45800.0,0.1,0,1.0,4.0
O00642,2025-11-16,C0083,Fashion,Incheon,Web,1,31700.0,0.0,0,6.0,4.0
O00643,2025-01-21,C0248,Fashion,Daejeon,App,1,56000.0,0.1,0,2.0,4.0
O00644,2025-04-08,C0010,Home,Daejeon,Web,1,48900.0,0.2,0,2.0,4.0
O00645,2025-09-15,C0106,Electronics,Busan,Web,1,128400.0,0.05,0,4.0,3.0
O00646,2025-11-29,C0084,Books,Busan,App,1,15500.0,0.3,0,1.0,4.0
O00647,2025-01-02,C0082,Food,Daegu,Web,1,17500.0,0.2,0,3.0,5.0
O00648,2025-08-01,C0058,Food,Incheon,Web,2,13800.0,0.0,0,,4.0
O00649,2025-10-08,C0274,Electronics,Incheon,Web,1,106400.0,0.1,0,7.0,4.0
O00650,2025-01-13,C0114,Food,Seoul,App,2,18900.0,0.1,0,4.0,4.0
O00651,2025-06-16,C0126,Books,Busan,Web,1,16000.0,0.05,1,6.0,5.0
O00652,2025-12-08,C0116,Electronics,Daegu,Web,-1,129800.0,0.05,0,4.0,3.0
O00653,2025-10-05,C0295,Food,Daejeon,Web,3,23300.0,0.2,0,4.0,3.0
O00654,2025-04-09,C0102,Fashion,Daegu,Web,1,38600.0,0.1,1,4.0,3.0
O00655,2025-11-28,C0103,Food,Busan,Web,1,12900.0,0.05,0,7.0,3.0
O00656,2025-05-25,C0099,Home,Seoul,Web,-1,25400.0,0.0,0,1.0,4.0
O00657,2025-11-28,C0099,Books,Seoul,Web,1,12700.0,0.05,1,4.0,4.0
O00658,2025-05-04,C0027,Electronics,Busan,App,2,131900.0,0.2,0,1.0,5.0
O00659,2025-09-02,C0182,Fashion,Incheon,App,1,57000.0,0.1,0,7.0,
O00660,2025-06-14,C0008,Fashion,Daejeon,Web,1,59400.0,0.0,0,5.0,4.0
O00661,2025-04-24,C0068,Fashion,Daejeon,Web,1,51500.0,0.2,0,1.0,5.0
O00662,2025-12-05,C0061,Fashion,Seoul,App,3,44200.0,0.2,0,5.0,3.0
O00663,2025-03-19,C0088,Fashion,Daegu,App,1,36400.0,0.05,0,4.0,3.0
O00664,2025-02-05,C0227,Electronics,Busan,App,2,117700.0,0.0,0,1.0,5.0
O00665,2025-05-22,C0180,Food,Seoul,Web,-1,16800.0,0.1,0,7.0,2.0
O00666,2025-10-24,C0298,Home,Incheon,App,1,45800.0,0.0,0,3.0,4.0
O00667,2025-11-17,C0106,Books,Seoul,Web,1,16700.0,0.0,0,1.0,5.0
O00668,2025-12-31,C0279,Food,Busan,Web,1,15500.0,0.1,0,5.0,4.0
O00669,2025-05-03,C0014,Electronics,Incheon,Web,1,108300.0,0.2,0,3.0,4.0
O00670,2025-06-18,C0152,Electronics,Busan,App,2,95500.0,0.05,0,5.0,3.0
O00671,2025-02-26,C0240,Home,Incheon,Web,1,47000.0,0.2,0,2.0,4.0
O00672,2025-08-26,C0160,Home,Incheon,App,1,25700.0,0.2,0,6.0,
O00673,2025-12-31,C0280,Fashion,Daegu,Web,2,31900.0,0.0,0,3.0,4.0
O00674,2025-10-18,C0095,Food,Seoul,Web,2,14900.0,0.0,0,3.0,4.0
O00675,2025-09-04,C0010,Home,Seoul,App,1,44400.0,0.1,0,6.0,3.0
O00676,2025-06-12,C0233,Food,Incheon,App,2,19200.0,0.1,0,4.0,3.0
O00677,2025-12-12,C0021,Electronics,Busan,Web,1,136600.0,0.05,0,1.0,5.0
O00678,2025-07-25,C0230,Books,Daegu,App,2,15200.0,0.1,0,5.0,4.0
O00679,2025-02-25,C0221,Fashion,Seoul,Web,1,33700.0,0.1,0,5.0,3.0
O00680,2025-06-01,C0254,Home,Incheon,Web,1,45500.0,0.1,0,3.0,2.0
O00681,2025-01-28,C0144,Home,Daejeon,App,1,29200.0,0.1,0,2.0,5.0
O00682,2025-03-25,C0269,Books,Seoul,Web,2,11600.0,0.0,0,1.0,4.0
O00683,2025-01-08,C0051,Fashion,Busan,App,2,49500.0,0.0,0,6.0,4.0
O00684,2025-07-07,C0131,Fashion,Daejeon,App,1,34100.0,0.0,0,1.0,4.0
O00685,2025-09-20,C0037,Fashion,Incheon,Web,3,34500.0,0.2,0,5.0,3.0
O00686,2025-05-23,C0231,Fashion,,Web,3,56700.0,0.2,0,6.0,4.0
O00687,2025-06-23,C0215,Electronics,Busan,Web,1,125300.0,0.1,1,3.0,5.0
O00688,2025-12-22,C0242,Electronics,Daegu,App,2,104300.0,0.0,0,2.0,5.0
O00689,2025-11-04,C0230,Fashion,Daejeon,App,1,42500.0,0.1,0,6.0,4.0
O00690,2025-08-12,C0093,Home,Busan,Web,5,42400.0,0.0,0,5.0,4.0
O00691,2025-04-28,C0021,Fashion,Incheon,Web,1,33600.0,0.05,0,1.0,3.0
O00692,2025-12-08,C0279,Fashion,Daegu,App,1,35200.0,0.0,1,5.0,3.0
O00693,2025-04-08,C0148,Food,Seoul,Web,1,20400.0,0.2,0,1.0,3.0
O00694,2025-05-15,C0029,Fashion,Busan,App,1,50600.0,0.0,0,3.0,5.0
O00695,2025-12-11,C0279,Books,Daegu,App,2,22100.0,0.1,0,3.0,5.0
O00696,2025-08-08,C0299,Food,Seoul,App,1,17300.0,0.3,0,6.0,4.0
O00697,2025-11-02,C0134,Electronics,Daegu,Web,1,89500.0,0.1,0,7.0,3.0
O00698,2025-09-02,C0232,Fashion,Incheon,Web,1,48400.0,0.0,0,5.0,3.0
O00699,2025-09-28,C0011,Electronics,Daejeon,Web,3,137600.0,0.2,0,6.0,3.0
O00700,2025-05-04,C0028,Fashion,Seoul,App,3,35900.0,0.1,0,1.0,5.0
O00701,2025-04-10,C0083,Fashion,Daejeon,App,1,48900.0,0.05,0,1.0,5.0
O00702,2025-05-14,C0197,Electronics,Busan,Web,1,100600.0,0.1,0,6.0,
O00703,2025-03-06,C0041,Electronics,Seoul,App,1,155000.0,0.2,0,3.0,3.0
O00704,2025-12-03,C0011,Home,Daegu,App,3,45000.0,0.05,0,4.0,5.0
O00705,2025-04-28,C0201,Food,Incheon,Web,2,18000.0,0.05,0,5.0,4.0
O00706,2025-08-21,C0232,Fashion,Daejeon,Web,2,62000.0,0.05,0,3.0,3.0
O00707,2025-11-14,C0222,Books,Seoul,Web,3,22200.0,0.0,0,5.0,3.0
O00708,2025-11-12,C0240,Fashion,Seoul,App,1,35600.0,0.1,0,6.0,2.0
O00709,2025-07-01,C0241,Books,Incheon,App,2,15300.0,0.0,1,2.0,4.0
O00710,2025-07-17,C0181,Fashion,Daejeon,App,1,50400.0,0.05,0,5.0,4.0
O00711,2025-12-30,C0156,Home,Incheon,App,1,26600.0,0.05,0,2.0,4.0
O00712,2025-10-07,C0258,Food,Daegu,App,1,17400.0,0.0,0,3.0,5.0
O00713,2025-11-19,C0105,Electronics,Daejeon,App,1,105900.0,0.05,0,6.0,4.0
O00714,2025-12-09,C0030,Books,Daejeon,App,4,21900.0,0.1,1,7.0,4.0
O00715,2025-11-13,C0226,Fashion,Incheon,App,1,44500.0,0.0,0,1.0,4.0
O00716,2025-03-18,C0083,Home,Daegu,App,3,43200.0,0.0,0,5.0,5.0
O00717,2025-08-21,C0294,Food,Incheon,App,2,17500.0,0.2,1,,4.0
O00718,2025-02-12,C0125,Food,Daegu,App,2,14300.0,0.3,0,5.0,3.0
O00719,2025-09-28,C0256,Electronics,Incheon,App,4,156500.0,0.05,0,,3.0
O00720,2025-12-21,C0013,Books,Incheon,App,1,11200.0,0.0,0,1.0,5.0
O00721,2025-08-01,C0198,Food,Incheon,App,1,13300.0,0.0,0,6.0,2.0
O00722,2025-06-29,C0135,Books,Daegu,App,1,15300.0,0.0,0,2.0,5.0
O00723,2025-01-15,C0139,Home,Daegu,App,1,41300.0,0.05,1,2.0,3.0
O00724,2025-12-22,C0080,Food,Daejeon,App,3,16900.0,0.2,0,4.0,4.0
O00725,2025-02-12,C0292,Home,Daegu,App,1,26100.0,0.1,0,1.0,4.0
O00726,2025-01-17,C0118,Books,Seoul,App,1,14800.0,0.0,0,5.0,3.0
O00727,2025-04-12,C0256,Books,Incheon,App,1,13900.0,0.3,0,4.0,4.0
O00728,2025-01-28,C0128,Books,Busan,Web,1,11300.0,0.05,0,4.0,5.0
O00729,2025-07-08,C0015,Home,Seoul,App,2,37600.0,0.0,0,1.0,4.0
O00730,2025-08-02,C0264,Food,Seoul,App,1,14100.0,0.05,0,6.0,3.0
O00731,2025-05-10,C0056,Fashion,Incheon,App,2,40600.0,0.0,0,1.0,4.0
O00732,2025-01-22,C0082,Home,Daejeon,App,2,40200.0,0.2,0,2.0,4.0
O00733,2025-02-16,C0259,Food,Incheon,App,2,21700.0,0.05,0,3.0,4.0
O00734,2025-06-09,C0269,Electronics,Incheon,App,1,106100.0,0.1,1,5.0,4.0
O00735,2025-01-26,C0276,Food,Seoul,Web,2,16700.0,0.05,0,3.0,4.0
O00736,2025-10-16,C0128,Electronics,Daegu,App,1,104700.0,0.2,0,6.0,5.0
O00737,2025-03-27,C0228,Home,Seoul,Web,1,47900.0,0.1,0,7.0,4.0
O00738,2025-05-05,C0099,Home,Daejeon,App,2,29200.0,0.05,1,6.0,3.0
O00739,2025-06-13,C0223,Home,Daejeon,App,2,29000.0,0.0,0,1.0,4.0
O00740,2025-06-22,C0151,Home,Daejeon,App,1,35400.0,0.2,0,6.0,3.0
O00741,2025-01-01,C0016,Home,Busan,Web,3,29100.0,0.05,0,2.0,5.0
O00742,2025-02-16,C0126,Home,Seoul,Web,1,28300.0,0.0,0,7.0,2.0
O00743,2025-11-30,C0141,Home,Busan,App,2,26800.0,0.2,0,7.0,2.0
O00744,2025-01-01,C0078,Home,Daegu,App,5,40200.0,0.0,1,1.0,4.0
O00745,2025-07-30,C0113,Food,Busan,Web,2,20300.0,0.0,0,1.0,5.0
O00746,2025-07-22,C0151,Home,Daejeon,App,3,40400.0,0.05,0,5.0,5.0
O00747,2025-05-18,C0015,Food,Seoul,Web,2,22300.0,0.0,0,2.0,5.0
O00748,2025-06-28,C0046,Books,Seoul,App,2,14900.0,0.05,0,7.0,
O00749,2025-11-11,C0231,Books,Busan,Web,2,21500.0,0.0,0,4.0,4.0
O00750,2025-11-25,C0106,Electronics,Daegu,Web,2,145600.0,0.0,0,5.0,4.0
O00751,2025-04-18,C0183,Food,,Web,1,22700.0,0.0,0,7.0,2.0
O00752,2025-05-14,C0170,Fashion,Busan,App,2,54200.0,0.0,0,2.0,3.0
O00753,2025-04-11,C0166,Electronics,Daegu,App,1,114100.0,0.3,0,4.0,
O00754,2025-07-18,C0125,Food,Daegu,App,5,16200.0,0.1,0,7.0,2.0
O00755,2025-10-10,C0145,Electronics,Incheon,App,1,119500.0,0.05,0,1.0,5.0
O00756,2025-04-05,C0248,Books,,Web,1,12300.0,0.05,0,2.0,5.0
O00757,2025-05-17,C0290,Food,Seoul,Web,3,18300.0,0.1,0,2.0,5.0
O00758,2025-12-15,C0078,Books,Busan,Web,1,11700.0,0.0,0,3.0,5.0
O00759,2025-01-21,C0201,Food,Incheon,App,1,12600.0,0.0,0,1.0,5.0
O00760,2025-07-10,C0291,Books,Seoul,Web,2,21600.0,0.1,0,2.0,5.0
O00761,2025-10-22,C0003,Electronics,Incheon,App,1,141900.0,0.05,0,6.0,3.0
O00762,2025-03-04,C0236,Books,Seoul,Web,1,17500.0,0.1,0,4.0,4.0
O00763,2025-01-20,C0150,Electronics,Daegu,Web,1,112700.0,0.2,0,3.0,4.0
O00764,2025-02-27,C0291,Fashion,Seoul,Web,1,49500.0,0.2,0,3.0,4.0
O00765,2025-12-13,C0174,Electronics,Seoul,Web,1,158900.0,0.0,0,7.0,5.0
O00766,2025-01-04,C0252,Home,Daegu,App,1,40500.0,0.0,0,4.0,4.0
O00767,2025-03-19,C0050,Food,Busan,App,1,20200.0,0.0,0,4.0,4.0
O00768,2025-01-13,C0043,Fashion,Busan,Web,1,46000.0,0.1,0,7.0,
O00769,2025-02-15,C0278,Books,Busan,App,1,15100.0,0.2,0,1.0,5.0
O00770,2025-09-14,C0158,Food,Busan,App,2,21400.0,0.2,0,4.0,5.0
O00771,2025-04-10,C0168,Food,Daegu,App,2,25000.0,0.0,0,6.0,4.0
O00772,2025-08-24,C0051,Books,Daegu,App,1,16000.0,0.2,1,4.0,4.0
O00773,2025-09-02,C0069,Home,Busan,App,1,34100.0,0.05,0,7.0,4.0
O00774,2025-11-27,C0246,Fashion,Daegu,App,3,45000.0,0.2,0,7.0,4.0
O00775,2025-01-02,C0091,Books,Daegu,App,2,16000.0,0.05,1,3.0,4.0
O00776,2025-11-28,C0176,Home,Incheon,App,1,48800.0,0.0,0,6.0,3.0
O00777,2025-09-14,C0095,Food,Incheon,App,1,21500.0,0.0,0,2.0,5.0
O00778,2025-03-09,C0080,Fashion,Daejeon,Web,1,42800.0,0.3,0,2.0,4.0
O00779,2025-11-09,C0050,Fashion,Incheon,App,3,43200.0,0.05,0,7.0,3.0
O00780,2025-11-28,C0279,Electronics,Busan,App,3,120200.0,0.05,0,1.0,5.0
O00781,2025-04-16,C0283,Fashion,Incheon,Web,3,32700.0,0.05,0,3.0,
O00782,2025-12-13,C0035,Electronics,Daejeon,App,1,128300.0,0.05,0,5.0,4.0
O00783,2025-07-08,C0106,Food,Daegu,App,1,22800.0,0.2,0,3.0,3.0
O00784,2025-09-07,C0170,Electronics,Seoul,Web,1,139500.0,0.0,0,6.0,3.0
O00785,2025-12-28,C0115,Food,Incheon,App,1,15100.0,0.0,0,2.0,4.0
O00786,2025-05-30,C0217,Books,Daegu,App,1,19400.0,0.1,0,4.0,4.0
O00787,2025-11-19,C0079,Food,Busan,App,2,21700.0,0.05,0,1.0,4.0
O00788,2025-05-12,C0018,Home,Daejeon,Web,1,30900.0,0.0,0,2.0,4.0
O00789,2025-11-15,C0102,Electronics,Daejeon,Web,3,136300.0,0.0,0,2.0,4.0
O00790,2025-09-06,C0180,Books,Daejeon,App,1,18000.0,0.0,0,6.0,3.0
O00791,2025-03-31,C0055,Electronics,Seoul,Web,1,154500.0,0.0,0,2.0,4.0
O00792,2025-06-21,C0245,Food,Incheon,Web,3,14300.0,0.0,0,5.0,5.0
O00793,2025-05-12,C0004,Food,Incheon,Web,2,15100.0,0.0,0,3.0,3.0
O00794,2025-02-02,C0021,Electronics,Daegu,Web,1,124800.0,0.1,0,4.0,4.0
O00795,2025-01-13,C0153,Food,Daejeon,App,2,13200.0,0.2,0,7.0,3.0
O00796,2025-05-24,C0154,Electronics,Busan,App,1,118900.0,0.2,0,7.0,4.0
O00797,2025-01-08,C0089,Fashion,Incheon,App,1,56300.0,0.05,0,1.0,4.0
O00798,2025-03-10,C0078,Books,Daegu,App,1,12900.0,0.0,0,6.0,3.0
O00799,2025-10-28,C0021,Books,Daegu,App,1,16400.0,0.3,0,7.0,3.0
O00800,2025-10-21,C0199,Fashion,Daegu,Web,2,62700.0,0.1,0,5.0,5.0
O00801,2025-11-01,C0114,Books,Busan,Web,1,16900.0,0.05,0,2.0,5.0
O00802,2025-05-12,C0036,Books,Daejeon,Web,2,16800.0,0.0,0,5.0,3.0
O00803,2025-12-06,C0120,Food,Seoul,Web,2,19600.0,0.0,0,5.0,3.0
O00804,2025-09-03,C0282,Electronics,Incheon,Web,1,99600.0,0.05,1,5.0,4.0
O00805,2025-02-22,C0079,Fashion,Daegu,Web,1,36100.0,0.05,0,4.0,3.0
O00806,2025-03-01,C0269,Food,Seoul,Web,1,21100.0,0.0,0,4.0,4.0
O00807,2025-10-14,C0078,Books,Incheon,App,2,15600.0,0.3,0,5.0,4.0
O00808,2025-03-13,C0056,Books,Incheon,App,2,14400.0,0.1,0,4.0,4.0
O00809,2025-07-29,C0079,Home,Daegu,App,2,25300.0,0.1,0,6.0,5.0
O00810,2025-12-30,C0097,Fashion,Seoul,App,1,58200.0,0.0,0,5.0,3.0
O00811,2025-01-02,C0037,Books,Busan,App,1,11600.0,0.1,0,3.0,5.0
O00812,2025-01-07,C0177,Fashion,Busan,Web,2,55100.0,0.1,0,5.0,3.0
O00813,2025-12-30,C0101,Fashion,Daegu,App,1,43500.0,0.0,0,6.0,4.0
O00814,2025-08-30,C0216,Books,Busan,Web,2,17900.0,0.1,0,4.0,5.0
O00815,2025-02-22,C0148,Home,Incheon,App,1,30600.0,0.1,0,6.0,3.0
O00816,2025-12-08,C0133,Fashion,Daegu,Web,1,36400.0,0.2,0,1.0,5.0
O00817,2025-12-04,C0142,Electronics,Daegu,App,1,128800.0,0.0,0,3.0,4.0
O00818,2025-08-10,C0047,Home,Seoul,Web,1,41500.0,0.2,0,5.0,3.0
O00819,2025-09-15,C0214,Books,Daejeon,App,2,13400.0,0.05,0,7.0,4.0
O00820,2025-04-24,C0032,Home,Seoul,App,1,35200.0,0.0,0,5.0,3.0
O00821,2025-01-21,C0217,Food,Seoul,App,3,18200.0,0.0,1,5.0,2.0
O00822,2025-09-04,C0300,Fashion,Seoul,App,3,38300.0,0.0,0,3.0,5.0
O00823,2025-05-02,C0230,Food,Busan,App,3,19700.0,0.0,0,5.0,
O00824,2025-10-02,C0137,Food,Daejeon,Web,2,14400.0,0.05,0,3.0,4.0
O00825,2025-11-24,C0095,Food,Busan,App,2,19000.0,0.1,0,1.0,5.0
O00826,2025-01-08,C0262,Food,Daegu,App,2,14000.0,0.0,0,2.0,4.0
O00827,2025-09-04,C0078,Home,Incheon,Web,1,36400.0,0.3,0,5.0,4.0
O00828,2025-04-06,C0145,Fashion,Seoul,Web,1,41300.0,0.0,0,7.0,2.0
O00829,2025-12-03,C0232,Food,Incheon,App,2,18300.0,0.1,0,4.0,3.0
O00830,2025-04-15,C0277,Books,Seoul,App,1,16100.0,0.2,0,7.0,3.0
O00831,2025-09-10,C0277,Books,Incheon,App,1,21400.0,0.2,0,6.0,4.0
O00832,2025-08-18,C0027,Fashion,Incheon,App,3,46900.0,0.1,0,4.0,4.0
O00833,2025-06-13,C0270,Food,Incheon,App,1,22900.0,0.1,0,6.0,3.0
O00834,2025-10-08,C0035,Electronics,Busan,App,2,103000.0,0.0,0,3.0,4.0
O00835,2025-10-28,C0176,Home,Daegu,Web,2,33100.0,0.0,0,4.0,3.0
O00836,2025-08-23,C0279,Home,Incheon,App,1,26300.0,0.05,0,6.0,4.0
O00837,2025-11-06,C0197,Fashion,Busan,App,3,44800.0,0.0,0,5.0,
O00838,2025-12-28,C0285,Books,Incheon,Web,1,18700.0,0.05,0,4.0,5.0
O00839,2025-06-23,C0104,Books,Seoul,App,3,20600.0,0.0,0,4.0,4.0
O00840,2025-08-01,C0095,Electronics,Daejeon,Web,2,131500.0,0.2,0,7.0,2.0
O00841,2025-01-06,C0098,Fashion,Daegu,App,1,51700.0,0.2,0,1.0,5.0
O00842,2025-11-15,C0107,Fashion,Busan,App,1,37100.0,0.2,1,1.0,4.0
O00843,2025-08-04,C0205,Books,Daegu,App,1,11600.0,0.1,0,4.0,4.0
O00844,2025-06-18,C0136,Home,Daegu,App,1,43900.0,0.0,0,1.0,5.0
O00845,2025-02-08,C0222,Food,Daegu,App,1,14700.0,0.0,0,3.0,3.0
O00846,2025-12-06,C0125,Books,Seoul,App,5,12200.0,0.1,0,4.0,3.0
O00847,2025-06-13,C0093,Food,Daejeon,App,1,24400.0,0.1,0,3.0,4.0
O00848,2025-10-10,C0058,Electronics,Daejeon,App,3,164900.0,0.05,0,2.0,5.0
O00849,2025-03-03,C0166,Electronics,Daejeon,Web,1,135800.0,0.05,0,2.0,5.0
O00850,2025-12-23,C0270,Fashion,Daejeon,Web,5,43400.0,0.05,0,5.0,4.0
O00851,2025-03-15,C0258,Fashion,Daejeon,App,1,57700.0,0.0,0,7.0,4.0
O00852,2025-03-24,C0076,Food,Daegu,Web,1,15200.0,0.0,1,6.0,4.0
O00853,2025-11-29,C0144,Electronics,Seoul,Web,2,120100.0,0.05,1,4.0,3.0
O00854,2025-12-11,C0212,Fashion,Incheon,Web,1,42700.0,0.1,0,1.0,5.0
O00855,2025-03-29,C0184,Fashion,Busan,App,3,60300.0,0.3,0,2.0,5.0
O00856,2025-07-14,C0021,Electronics,Busan,Web,1,161300.0,0.05,0,4.0,4.0
O00857,2025-10-31,C0178,Electronics,Daejeon,App,2,138700.0,0.1,0,2.0,5.0
O00858,2025-12-04,C0012,Electronics,,App,2,93300.0,0.2,0,5.0,3.0
O00859,2025-06-06,C0035,Home,Incheon,App,2,36300.0,0.0,0,3.0,4.0
O00860,2025-08-02,C0197,Home,Daegu,Web,1,30500.0,0.1,0,6.0,3.0
O00861,2025-11-02,C0031,Home,Seoul,App,1,46200.0,0.05,0,2.0,4.0
O00862,2025-10-30,C0102,Home,Busan,Web,1,27900.0,0.1,0,4.0,5.0
O00863,2025-11-12,C0177,Food,Daejeon,App,1,13300.0,0.0,1,6.0,2.0
O00864,2025-08-24,C0197,Books,Incheon,Web,1,19100.0,0.2,1,2.0,5.0
O00865,2025-02-13,C0134,Home,Incheon,App,4,35600.0,0.3,0,6.0,3.0
O00866,2025-12-09,C0029,Food,Incheon,Web,1,23200.0,0.0,0,5.0,3.0
O00867,2025-12-01,C0240,Food,Busan,App,2,13500.0,0.0,0,5.0,4.0
O00868,2025-11-15,C0285,Food,Daejeon,Web,1,22700.0,0.0,0,4.0,3.0
O00869,2025-02-11,C0267,Electronics,Daegu,App,1,87100.0,0.1,0,7.0,3.0
O00870,2025-03-26,C0225,Books,Daegu,App,1,11500.0,0.1,0,6.0,5.0
O00871,2025-11-03,C0121,Electronics,Busan,Web,1,122800.0,0.0,0,2.0,5.0
O00872,2025-01-10,C0263,Home,Daegu,Web,1,29900.0,0.2,0,4.0,4.0
O00873,2025-12-27,C0147,Food,Daejeon,Web,1,20100.0,0.05,1,7.0,4.0
O00874,2025-06-06,C0041,Home,Daegu,Web,1,25100.0,0.05,0,2.0,4.0
O00875,2025-10-25,C0256,Fashion,Incheon,App,5,32600.0,0.05,0,4.0,5.0
O00876,2025-12-06,C0097,Books,Busan,App,1,19300.0,0.05,0,6.0,4.0
O00877,2025-06-13,C0282,Electronics,Incheon,Web,1,101700.0,0.05,0,2.0,4.0
O00878,2025-05-13,C0111,Fashion,Busan,App,1,52200.0,0.0,0,4.0,3.0
O00879,2025-09-09,C0261,Books,Daegu,Web,1,19600.0,0.05,0,4.0,4.0
O00880,2025-08-29,C0162,Food,Seoul,App,2,13300.0,0.2,0,2.0,4.0
O00881,2025-06-19,C0141,Electronics,Seoul,App,1,148700.0,0.05,0,2.0,3.0
O00882,2025-09-07,C0090,Food,Daegu,App,2,16000.0,0.2,0,4.0,4.0
O00883,2025-12-17,C0251,Books,Busan,App,1,15600.0,0.1,0,2.0,4.0
O00884,2025-07-13,C0019,Electronics,Incheon,App,1,91300.0,0.1,0,7.0,4.0
O00885,2025-03-23,C0141,Home,Incheon,App,4,45000.0,0.0,0,4.0,4.0
O00886,2025-06-06,C0111,Home,Incheon,Web,1,38200.0,0.1,0,5.0,3.0
O00887,2025-06-13,C0164,Electronics,Daegu,App,2,126400.0,0.0,0,3.0,5.0
